,id,title,text,entity,negative,key_entity,our_negative,our_key_entity
1184,2380,#小资钱包涉嫌诈骗[超话]# #小资钱包[超话]# #北京爆料# @CCTV焦点访谈 @北京人北京事儿 @北京青年报 @海淀公安分局 @海淀镇派出所 @北京市石景山 @平安石景山 @石景山公安分局苹果园派出所 @北京12345 @大公報-大公網 @恒丰银行 @京法网事 @人民公安报 @社会与法频道阎肃 @湖南琼娜,#小资钱包涉嫌诈骗[超话]# #小资钱包[超话]# #北京爆料# @CCTV焦点访谈 @北京人北京事儿 @北京青年报 @海淀公安分局 @海淀镇派出所 @北京市石景山 @平安石景山 @石景山公安分局苹果园派出所 @北京12345 @大公報-大公網 @恒丰银行 @京法网事 @人民公安报 @社会与法频道阎肃 @湖南琼娜,小资钱包;恒丰银行,1,小资钱包,1,恒丰银行;小资钱包
1190,2388,????【一个“零违约、零逾期”的国资背景P2P平台，为何会突然主动清盘进行业务转型？】以“西部陆金所”为目标的重庆惠民金融服务公司日前宣布，将关闭旗下联保通平台，全面停止P2P项目的发行。专家分析表示，当下P2P市场仍存乱象，良莠不齐，在经济大环境并无趋利的情况下，风险可以说悄然而至。坚定。着 ?????,????【一个零违约、零逾期的国资背景P2P平台，为何会突然主动清盘进行业务转型？】以西部陆金所为目标的重庆惠民金融服务公司日前宣布，将关闭旗下联保通平台，全面停止P2P项目的发行。专家分析表示，当下P2P市场仍存乱象，良莠不齐，在经济大环境并无趋利的情况下，风险可以说悄然而至。坚定。着 ?????,陆金所;重庆惠民金融服务公司;惠民金融,1,陆金所;重庆惠民金融服务公司,1,重庆惠民金融服务公司
1195,2398,乐金所或与已雷平台财蜂发财树关联,　　领鲜金融为已雷平台财蜂发迹树的运营主体深圳市财蜂金融任职股份有限公司的股东，持股14.6%，认缴出资1460万元，领鲜金融实质节造人郑海龙任财蜂发迹树董事。{IMG:1}{IMG:2}　　其它85.4%的股份都由财蜂发迹树的CEO朱亚磊片面持有。颇为冲突的是，官网CEO的朱亚磊实质上正在工商中仍旧正在两年前全身而退了。　　2015年4月22日，上海领鲜金融新闻任职参股笑金所，2016年3月24日即退出。从岁月上来看，领鲜金融参股笑金所恰是正在熊伟出任领鲜金融CEO之后。{IMG:3}　　2017年11月29日，领鲜金融名称正式改造为上海有昊国际生意有限公司，同时行业代码也由金融新闻任职管更为生意代办，大凡规划项目中的金融新闻任职(除金融许可营业)等多项也举办了改造。　　似是与金融新闻任职斩断合连的有昊国际，却正在近来疑又与P2P有了联系。　　2018年7月27日，以领鲜金融为主办单元的好车金融和可可贷两个ICP立案被审核。固然名字看起来很像互金平台，但目前两个网站尚无法掀开，也盘查不到其与领鲜金融联系的新闻，无法进一步取得确认。,领鲜金融;可可贷;财蜂发迹树;乐金所;深圳市财蜂金融任职股份有限公司;上海有昊国际生意有限公司;好车金融,1,领鲜金融;可可贷;财蜂发迹树;乐金所;深圳市财蜂金融任职股份有限公司;上海有昊国际生意有限公司;好车金融,1,领鲜金融;可可贷;深圳市财蜂金融任职股份有限公司;好车金融;财蜂发迹树;上海有昊国际生意有限公司
1215,2435,#恒丰银行与小资钱包1[超话]##小资钱包涉嫌诈骗[超话]##小资钱包[超话]#北京资易贷旗下的借贷平台小资钱包涉嫌非法集资近六个亿，北京石景山金融办不予受理我们的诉求，北京海淀区经侦更是放任违法犯罪分子逍遥法外，希望有关部门能够重视起来，北京石景山金融办与海淀经侦互相踢皮球，沆瀣一气不作为...全文：  ?,#恒丰银行与小资钱包1[超话]##小资钱包涉嫌诈骗[超话]##小资钱包[超话]#北京资易贷旗下的借贷平台小资钱包涉嫌非法集资近六个亿，北京石景山金融办不予受理我们的诉求，北京海淀区经侦更是放任违法犯罪分子逍遥法外，希望有关部门能够重视起来，北京石景山金融办与海淀经侦互相踢皮球，沆瀣一气不作为...全文： http://m.weibo.cn/3975701825/4348635480869752 ?,小资钱包;恒丰银行;资易贷,1,小资钱包;资易贷,1,恒丰银行;资易贷;小资钱包
1226,2453,网传壹佰金融人去楼空，疑似资金链断裂, {IMG:1} 网贷天眼讯：7月9日，有网友在天眼社区发帖称网贷平台壹佰金融人去楼空，疑似资金链断裂，并附有壹佰金融办公地址图片（见下图）。随后网贷天眼多次致电该平台客服电话400-830-7266，均出现电话忙音，无法接通，而在线客服也处于无人应答的状态。 ? {IMG:2} {IMG:3} 公司人去楼空 ? 此外，在壹佰金融的百度贴吧中已经出现相关质疑帖子，部分用户反馈，昨日已有警察上门沟通，公司出现集中办理离职现象。 ? {IMG:4} 而在天眼社区里也有人发帖称壹佰金融已经爆雷。 ? {IMG:5} ? 而在网贷天眼壹佰金融档案页面，有网友留言表示6月30日到期的标的过了24点还未回款。此前，也有网友表示6月8日到期的还没有回款，我们也看到了6月14日壹佰金融官方账号与该粉丝进行互动留言表示最晚会在回款当日24点前回款完毕。 ? {IMG:6} {IMG:7} 由此看出，壹佰金融早前就有逾期问题出现。 ? 据了解，壹佰金融由深圳市壹佰金融服务有限公司运营，于2015年5月19日注册成立，平台实缴注册资本5000万元。6月15日开始筹建，主要从事P2P网络借贷服务，壹佰金融平台上线于2015年12月。平台系银河集团旗下互联网金融平台，融合上市公司、国资企业等资源。资产端主要专注于中小微企业和个人借款需求。产品主要有壹信贷等，标期1-12月，平均利率10.07%左右。平台于2017年6月22日上线徽商银行资金存管。 ? 平台运营数据如下： ? {IMG:8} {IMG:9} {IMG:10} {IMG:11} {IMG:12} 以下为深圳市壹佰金融服务有限公司企业关系图： ? {IMG:13} {IMG:14} {IMG:15} 根据股东信息可以看出，银河天成为壹佰金融最大股东，此前啄米理财、365易贷也获得银河天成集团战略投资。然而，根据网贷天眼报道，7月3日，365易贷(江苏三六五易贷金融信息服务股份有限公司)董事会发布股东变更消息，根据董事会研究决定，银河天成集团有限公司从365易贷股东中退出。其中原因目前不详。 ? 相关消息，网贷天眼将持续报道。 - End - {IMG:16} 网贷大事件 微信：xiayanluanyu {IMG:17} 网贷圈儿的这点事儿 长按二维码关注 ,资金链;深圳市壹佰金融服务有限公司;壹佰金融,1,深圳市壹佰金融服务有限公司;壹佰金融,1,深圳市壹佰金融服务有限公司
1239,2477,,此外，光汇石油旗下的互联网电商平台光汇云油，曾被媒体披露涉嫌虚假宣传资金存管、存在自融、平台信披差,光汇云油;光汇石油,1,光汇云油;光汇石油,1,光汇石油
1271,2550,????#白岩松[超话]##小资钱包[超话]##小资钱包涉嫌诈骗[超话]##恒丰银行与小资钱包1[超话]##小资钱包[超话]##小资钱包涉嫌诈骗[超话]# 尊敬的中央扫黑除恶第11督导组：  我们是资易贷（北京）金融信息服务有限公司旗下“小资钱包”平台的出借受害人，平台有经济学家国务院参事任玉岭、国务院国资委主席解思 ?????,????#白岩松[超话]##小资钱包[超话]##小资钱包涉嫌诈骗[超话]##恒丰银行与小资钱包1[超话]##小资钱包[超话]##小资钱包涉嫌诈骗[超话]# 尊敬的中央扫黑除恶第11督导组：  我们是资易贷（北京）金融信息服务有限公司旗下小资钱包平台的出借受害人，平台有经济学家国务院参事任玉岭、国务院国资委主席解思 ?????,资易贷（北京）金融信息服务有限公司;小资钱包;恒丰银行;资易贷,1,资易贷（北京）金融信息服务有限公司;小资钱包,1,恒丰银行;资易贷（北京）金融信息服务有限公司;小资钱包
1272,2552,????《华融信托贷款逾期背后：融资方旗下公司涉“非吸”被查》近日，中国裁判文书网公布的3份执行裁定书，让华融国际信托有限责任公司一笔4亿元信托贷款逾期细节浮出水面。 ?????,????《华融信托贷款逾期背后：融资方旗下公司涉非吸被查》近日，中国裁判文书网公布的3份执行裁定书，让华融国际信托有限责任公司一笔4亿元信托贷款逾期细节浮出水面。http://t.cn/AilMDPgE ?????,华融国际信托有限责任公司;华融信托;华融信,1,华融信托,1,华融国际信托有限责任公司;华融信托
1274,2556,????#记者金微[超话]##小资钱包[超话]##小资钱包涉嫌诈骗[超话]##恒丰银行与小资钱包1[超话]##小资钱包[超话]##小资钱包涉嫌诈骗[超话]# 尊敬的中央扫黑除恶第11督导组：  我们是资易贷（北京）金融信息服务有限公司旗下“小资钱包”平台的出借受害人，平台有经济学家国务院参事任玉岭、国务院国资委主席解 ?????,????#记者金微[超话]##小资钱包[超话]##小资钱包涉嫌诈骗[超话]##恒丰银行与小资钱包1[超话]##小资钱包[超话]##小资钱包涉嫌诈骗[超话]# 尊敬的中央扫黑除恶第11督导组：  我们是资易贷（北京）金融信息服务有限公司旗下小资钱包平台的出借受害人，平台有经济学家国务院参事任玉岭、国务院国资委主席解 ?????,资易贷（北京）金融信息服务有限公司;小资钱包;恒丰银行;资易贷,1,资易贷（北京）金融信息服务有限公司;小资钱包,1,恒丰银行;资易贷（北京）金融信息服务有限公司;小资钱包
1284,2579,????#正青春火箭军#网络借贷平台选择很重要，优秀公司1，京东金融 2，支付宝借呗 3，腾讯微粒贷 4，百度有钱花 重点黑名单《微博借钱平台威锯危来科技，多年以来用微博为平台，实施以低息为虚假宣传，变相高利贷，利用人民法律意识薄弱各种套路，不要去贷款》请各网友多多转发传播，让黑平台，高利贷不再有 ?????,????#正青春火箭军#网络借贷平台选择很重要，优秀公司1，京东金融 2，支付宝借呗 3，腾讯微粒贷 4，百度有钱花 重点黑名单《微博借钱平台威锯危来科技，多年以来用微博为平台，实施以低息为虚假宣传，变相高利贷，利用人民法律意识薄弱各种套路，不要去贷款》请各网友多多转发传播，让黑平台，高利贷不再有 ?????,支付宝;百度有钱花;蚂蚁金服;微粒贷;京东金融;支付宝借呗;腾讯微粒贷,1,百度有钱花;京东金融;支付宝借呗;腾讯微粒贷,1,支付宝
1286,2582,????小资钱包诈骗的事实都在这里，希望我们的父母官替我们做主帮我讨回救命钱@北京晚报 @俄罗斯卫星通讯社 @北京12345 @崔永元 @随媛札记 @澎湃视频 @北京市石景山 @恒丰银行 @焦点访谈 @北京晚报,????小资钱包诈骗的事实都在这里，希望我们的父母官替我们做主帮我讨回救命钱@北京晚报 @俄罗斯卫星通讯社 @北京12345 @崔永元 @随媛札记 @澎湃视频 @北京市石景山 @恒丰银行 @焦点访谈 @北京晚报,小资钱包;恒丰银行;????小资钱包,1,????小资钱包,1,恒丰银行;????小资钱包
